1697584	9
1697590	13
1697598	5
1713723	36
1713729	63
1713731	35
1713733	63
1713734	44
1713735	30
1713737	56
1713739	34
1713751	78
1713760	64
1713767	47
1713769	48
1713787	9
1713789	17
1713790	66
1713791	48
1713794	36
1713795	13
1713800	49
1713801	24
1713812	82
1713814	155
1713815	40
1713823	42
1714876	94
1714877	134
1714878	85
1714879	86
1714880	129
1714881	113
1714882	118
1714883	80
1714884	58
1716835	26
1716836	9
1716837	4
1716838	31
1716839	13
1716840	4
1716841	9
1716842	873
1717243	233
1723803	2
1723804	2
1723805	2
1723806	2
1723807	2
1723808	2
1723809	125
1723810	2
1723811	2
1723812	65
1723813	2
1723814	2
1723815	2
1723816	2
1723817	2
1723818	2
1723819	2
1723820	2
1723821	2
1723822	2
1723823	2
1723824	2
1723825	2
1723826	2
1723827	2
1723828	2
1723829	2
1723830	2
1723831	2
1723832	2
1723833	28
1723834	2
1723835	2
1723836	2
1723837	2
1723838	2
1723839	3
1723840	2
1723841	2
1723842	2
1723843	2
1723844	2
1723845	2
1723846	2
1723847	2
1723848	2
1723849	2
1723850	2
1723851	2
1723852	2
1723853	2
1723854	2
1723855	2
1723856	2
1723857	2
1723858	2
1723859	2
1723860	2
1723861	23
1723862	2
1723863	2
1723864	2
1723865	2
1723866	2
1723867	2
1731118	109
1731120	76
1731122	68
1731123	52
1731124	42
1731125	48
1731126	73
1731127	72
1731128	99
1731130	69
1731131	5
1731132	21
1731135	40
1731136	26
1731137	59
1731138	174
1731139	83
1731146	9
1731166	172
1731167	106
1731168	112
1731169	75
1731170	58
1731171	80
1731173	102
1731174	110
1731175	50
1731176	81
1731177	102
1731178	104
1731179	100
1731180	69
1731182	129
1731184	76
1731186	111
1731187	52
1731188	163
1731189	68
1731190	148
1731194	46
1731195	111
1731196	194
1731197	187
1731198	144
1731199	102
1731200	116
1731201	97
1731227	58
1731228	72
1731229	221
1731232	120
1731233	53
1731234	82
1731235	79
1731236	57
1731237	78
1731238	103
1731239	66
1731240	78
1731241	106
1731244	64
1731246	59
1731248	44
1731250	75
1731251	227
1731252	88
1731253	139
1731254	96
1731255	87
1731256	72
1731257	97
1731258	114
1731260	20
1731261	59
1731262	150
1731263	63
1731264	169
1731265	56
1731266	124
1731267	84
1731268	129
1731269	100
1731274	116
1731275	36
1731276	113
1731277	132
1731278	14
1731279	96
1731280	140
1731281	141
1731282	85
1731283	104
1731299	95
1731300	48
1731301	98
1731302	140
1731303	58
1731304	61
1731306	9
1731307	87
1731308	80
1731309	83
1731310	81
1731311	164
1731312	55
1731314	38
1731315	84
1731316	97
1731317	160
1731318	43
1731319	96
1731320	69
1731321	83
1731324	21
1731328	109
1731330	86
1731332	67
1731333	157
1731334	59
1731335	65
1731337	109
1731338	78
1731339	234
1731340	46
1731342	81
1731343	74
1731344	136
1731345	62
1731346	63
1731347	108
1731348	68
1731349	140
1731350	166
1731351	38
1731352	70
1731353	123
1731354	130
1731365	106
1731366	59
1731367	51
1731368	94
1731369	63
1731608	6
1731609	3
1731610	12
1731611	7
1731612	1
1731613	11
1731614	7
1731615	8
1731616	9
1731617	6
1731618	8
1731619	12
1731620	10
1731621	9
1731622	6
1731623	3
1731624	13
1731625	12
1731626	5
1731627	4
1731628	9
1731629	8
1731630	10
1731631	12
1731632	9
1731633	3
1731634	16
1731635	10
1731636	9
1731637	11
1731638	9
1731639	12
1731640	52
1731641	58
1731642	54
1731645	168
1732865	3
1732866	16
1732867	2
1732868	3
1732869	4
1732870	6
1732871	70
1732872	16
1732873	17
1732874	7
1732875	119
1732876	3
1732877	2
1732878	531
1732879	113
1732880	13
1732881	7
1732882	8
1732883	6
1732884	170
1732885	5
1732886	7
1732887	32
1732888	2
1732889	2
1732890	61
1732891	20
1732892	22
1732893	3
1732898	4
1732899	3
1732900	3
1732901	51
1732902	53
1732903	5
1732904	1332
1732906	5
1732908	10
1732909	9
1732910	18
1732911	359
1732912	6
1732913	25
1732914	18
1732915	22
1732916	107
1732917	10
1732918	3
1732919	3
1732920	7
1732921	2
1732922	6
1732923	2
1732924	5
1732925	16
1732926	92
1732927	9
1732928	94
1732929	4
1732931	13
1732933	6
1732934	7
1732937	3
1732938	3
1732939	3
1732940	15
1732941	87
1732944	11
1732945	10
1732946	2
1732948	2
1732950	2
1732951	5
1732953	7
1732956	3
1734959	39
1735389	14
1735390	8
1735391	24
1735392	12
1735393	28
1735394	12
1735395	10
1735396	20
1735397	19
1735398	14
1735399	67
1735400	29
1735401	20
1735402	5
1735403	15
1735404	13
1735405	67
1735406	13
1735407	10
1735408	14
1735409	9
1735410	29
1735411	29
1735412	6
1735413	89
1735414	42
1735415	31
1735416	64
1735417	16
1735418	19
1735419	26
1735420	3
1735421	22
1735422	49
1735423	49
1735424	17
1735425	3
1735426	25
1735427	53
1735428	21
1735429	24
1735430	13
1735431	11
1735432	26
1735433	25
1735434	42
1735435	28
1735436	7
1735437	19
1735438	9
1735439	133
1735440	16
1735441	29
1735442	13
1735443	25
1735444	11
1735445	12
1735446	14
1735447	76
1735448	19
1735449	20
1735450	18
1735451	12
1735452	9
1735453	16
1735454	19
1735455	15
1735456	77
1735457	14
1735458	16
1735459	29
1735460	22
1735461	13
1735462	24
1735463	41
1735464	13
1735465	9
1735466	28
1735467	12
1735468	22
1735469	17
1735470	33
1735471	12
1735472	11
1735473	17
1735474	14
1735475	4
1735476	14
1735477	22
1735478	9
1735479	21
1735480	11
1737639	11
1737640	4
1737643	5
1737644	3
1737645	10
1737646	8
1737647	11
1737648	7
1737649	10
1737650	5
1737651	6
1737652	6
1737653	6
1737655	3
1737656	3
1737657	11
1737660	10
1737661	6
1737662	13
1737664	3
1737665	5
1745097	8
1745098	13
1745099	5
1745100	20
1745101	4
1745102	6
1745103	20
1745104	19
1745105	6
1745106	17
1745107	13
1745108	12
1745109	12
1745110	27
1745111	8
1745112	109
1745778	15
1745779	18
1745780	45
1745781	11
1745782	20
1745783	10
1745784	23
1745785	5
1745786	17
1745787	16
1745788	17
1745789	27
1745790	8
1745791	10
1745792	13
1749369	6
1749372	33
1749376	37
1749380	29
1749385	41
1749386	27
1749387	33
1749388	34
1751515	29
1751592	20
1751593	40
1751594	62
1751595	36
1751596	40
1751597	67
1751598	40
1751955	14
1751956	29
1751957	7
1751958	17
1751959	19
1751960	12
1751961	30
1751962	12
1751963	14
1751964	9
1758083	22
1759178	189
1759179	291
1759185	437
1759186	640
1759193	532
1759195	243
1759199	399
1759200	213
1759224	322
1759225	73
1759236	264
1759242	107
1759391	90
1759392	43
1759393	423
1759394	174
1759395	239
1759396	182
1759397	36
1759398	50
1759399	143
1759400	293
1759401	876
1759402	88
1759403	417
1759404	94
1759405	192
1759406	232
1759407	231
1759410	152
1759411	192
1759412	138
1759413	76
1759414	73
1759415	260
1759416	145
1759417	132
1759420	290
1759421	382
1759422	64
1759423	247
1759424	118
1759427	200
1759428	205
1759429	386
1759430	384
1759431	180
1759432	159
1759433	228
1759434	452
1759435	386
1759436	164
1759437	189
1759438	239
1761694	705
1762532	116
1762533	114
1762534	120
1762535	89
1762536	95
1762537	105
1762538	121
1762539	117
1762540	95
1762541	77
1762542	96
1762543	70
1762544	80
1762545	104
1762546	62
1762548	115
1762550	91
1762551	107
1764080	41
1764081	11
1764082	46
1764083	53
1764084	117
1764085	30
1764086	62
1764087	28
1764088	17
1764089	14
1765081	73
1765082	121
1765083	183
1765084	255
1765085	251
1765086	287
1765087	293
1765088	316
1765089	306
1765090	332
1765091	336
1765092	376
1765093	382
1765094	397
1765095	418
1765096	465
1765097	620
1765098	645
1765099	637
1765100	673
1765101	703
1765102	941
1765103	1075
1765104	2589
1765105	1
1765106	2
1765107	11
1765108	5
1765109	8
1765110	6
1765111	9
1765112	10
1765113	15
1765114	16
1765115	22
1765116	24
1765117	30
1765118	39
1765119	45
1765120	44
1765121	50
1765122	38
1765123	48
1765124	51
1765125	57
1765126	49
1765127	54
1765128	63
1765129	50
1765130	61
1765131	78
1765132	61
1765133	69
1765134	80
1765135	70
1765136	68
1765137	77
1765138	75
1765139	84
1765140	95
1765141	79
1765142	88
1765143	88
1765144	98
1765145	85
1765146	97
1765147	108
1765148	108
1765149	100
1765150	100
1765151	113
1765152	115
1765153	111
1765154	120
1765155	116
1765156	115
1765157	120
1765158	130
1765159	135
1765160	131
1765161	136
1765162	138
1765163	140
1765164	160
1765165	158
1765166	157
1765167	170
1765168	170
1765169	186
1765170	173
1765171	188
1765172	193
1765173	199
1765174	217
1765175	228
1765176	204
1765177	218
1765178	229
1765179	228
1765180	253
1765181	261
1765182	252
1765183	246
1765184	256
1765185	257
1765186	253
1765187	260
1765188	262
1765189	267
1765190	270
1765191	282
1765192	301
1765193	314
1765194	312
1765195	293
1765196	319
1765197	319
1765198	317
1765199	324
1765200	352
1765201	348
1765202	346
1765203	375
1765204	376
1765205	382
1765206	372
1765207	366
1765208	389
1765209	396
1765210	381
1765211	440
1765212	409
1765213	411
1765214	449
1765215	429
1765216	432
1765217	419
1765218	466
1765219	491
1765220	489
1765221	492
1765222	500
1765223	510
1765224	498
1765225	529
1765226	529
1765227	547
1765228	543
1765229	524
1765230	540
1765231	594
1765232	570
1765233	599
1765234	655
1765235	630
1765236	641
1765237	645
1765238	613
1765239	697
1765240	686
1765241	708
1765242	677
1765243	728
1765244	776
1765245	744
1765246	836
1765247	883
1765248	885
1765249	934
1765250	1010
1765251	973
1765252	982
1765253	1005
1765254	1045
1765255	1141
1765256	1187
1765257	1405
1765258	1470
1765259	1575
1765260	2139
1765261	2603
1765262	2724
1765263	4093
1766747	1744
1766748	3199
1766749	1901
1766750	1137
1766751	1934
1766752	96
1766753	144
1766754	1451
1766755	82
1766756	65
1766757	178
1766758	91
1766759	46
1766760	1343
1766761	156
1766762	198
1766763	99
1766764	116
1766765	140
1766766	87
1766767	2259
1766768	149
1766769	3009
1766770	143
1766771	200
1766772	122
1766773	100
1766774	149
1766775	135
1766776	191
1766777	148
1766778	141
1766779	1487
1766780	54
1766781	106
1766782	133
1766783	65
1766784	1989
1766785	160
1766786	1062
1766787	1491
1766788	79
1766789	4600
1766790	96
1766791	97
1766792	61
1766793	1237
1766794	119
1766795	87
1766796	107
1766797	109
1766798	53
1766799	93
1766800	134
1766801	91
1766802	76
1766803	54
1766804	141
1766805	12958
1766806	95
1766807	135
1766808	95
1766809	156
1766810	132
1766811	134
1766812	70
1766813	115
1766814	106
1767221	67
1767222	46
1767223	44
1767224	37
1767225	52
1767226	35
1767227	61
1767228	64
1767229	39
1767230	53
1767231	80
1767232	36
1767233	40
1767234	46
1767235	62
1767236	116
1767237	48
1767238	36
1767239	59
1767240	47
1767241	40
1767242	53
1779195	46
1779226	210
1779227	150
1779228	186
1779229	81
1779230	887
1779231	663
1779232	398
1779233	264
1779234	136
1779235	145
1779236	388
1779237	122
1779238	140
1779239	162
1779240	268
1779241	128
1779242	243
1779243	283
1779244	117
1779245	451
1779246	437
1779247	218
1779248	163
1779249	197
1779250	830
1779251	375
1779252	289
1779253	305
1779255	49
1779256	149
1779257	59
1779259	54
1779260	328
1779264	111
1779266	35
1779267	46
1779276	106
1779280	258
1779281	26
1779284	119
1779288	43
1779290	144
1779291	48
1779300	47
1779303	53
1779305	309
1779306	36
1779309	46
1779311	36
1779312	32
1779314	75
1779315	97
1779318	114
1779319	260
1779320	31
1779321	103
1779322	88
1779335	280
1779337	47
1779338	92
1779342	107
1779383	242
1779384	165
1779385	59
1779393	173
1779411	36
1779419	159
1779428	84
1779434	66
1779435	50
1779437	184
1779439	39
1779441	38
1779444	56
1779445	309
1779448	85
1779450	42
1779451	134
1779455	112
1779456	117
1779457	79
1779459	25
1779461	156
1779468	27
1779469	22
1779487	83
1779489	43
1779491	81
1779493	96
1779497	98
1779498	78
1779500	85
1779501	79
1779502	190
1779520	70
1779521	37
1779523	170
1779524	109
1779525	39
1779526	75
1779528	45
1779529	66
1779531	177
1779533	62
1779534	59
1779535	79
1779537	82
1779543	45
1779544	51
1779545	74
1779549	37
1779550	69
1779551	67
1779553	59
1779556	55
1779558	73
1779560	113
1779562	118
1779578	57
1779579	29
1779594	99
1779601	69
1779607	45
1779620	60
1779636	49
1779637	34
1779638	294
1779639	46
1779640	61
1779641	53
1779644	29
1779645	33
1779647	31
1779649	121
1779650	106
1779766	173
1779767	182
1779768	100
1779769	2012
1779770	232
1779771	117
1779772	431
1779773	196
1779774	118
1779775	86
1779776	163
1779777	242
1779779	406
1779782	65
1779783	500
1779784	67
1779785	107
1779786	115
1779787	100
1779788	626
1779789	272
1779790	110
1779791	51
1779792	84
1779793	74
1779795	218
1779798	67
1779799	129
1779800	86
1779801	89
1779802	128
1779803	73
1779805	51
1779806	340
1779807	96
1779808	111
1779809	138
1779810	226
1779811	139
1779812	120
1779813	131
1779814	83
1779815	88
1779816	120
1779817	121
1779818	62
1779819	98
1779820	82
1779821	114
1779822	62
1779823	78
1779824	50
1779825	96
1779826	75
1779827	137
1779828	113
1779829	92
1779830	135
1779831	69
1779832	97
1779833	49
1779834	52
1779835	77
1779836	91
1779837	64
1779838	60
1779839	66
1779840	61
1779841	63
1779842	54
1779843	77
1779844	108
1779845	92
1779846	58
1779847	75
1779848	88
1779849	92
1779850	89
1779851	97
1779852	77
1779853	94
1779854	96
1779855	94
1779856	96
1779857	72
1779858	64
1779859	129
1779860	122
1779861	99
1779862	126
1779863	107
1779864	93
1779865	148
1779866	44
1779867	52
1779868	115
1779869	84
1779870	131
1779871	116
1779873	29
1779874	60
1779875	85
1779876	103
1779877	144
1779878	109
1779879	73
1779880	59
1779882	80
1779883	87
1779884	99
1779886	99
1779887	70
1779888	65
1779889	69
1779890	90
1779891	89
1779892	24
1779893	24
1779894	65
1779895	86
1779896	102
1779897	120
1779898	75
1779899	150
1779900	79
1779901	69
1779902	69
1779903	38
1779904	55
1779905	102
1779906	108
1779907	74
1779908	53
1779909	37
1779910	67
1779911	50
1779912	37
1779913	60
1779914	29
1779915	97
1779916	50
1779917	61
1779918	67
1779919	111
1779920	111
1779921	54
1779922	53
1779923	68
1779924	77
1779925	53
1779926	53
1779927	80
1779928	72
1779929	53
1779930	46
1779931	47
1779932	42
1779933	42
1779934	41
1779935	41
1779936	66
1779937	53
1779938	66
1779939	150
1779940	73
1779941	64
1779942	79
1779943	60
1779944	50
1779945	122
1779946	38
1779947	61
1779948	53
1779949	79
1779950	68
1779951	40
1779952	90
1779953	45
1779954	101
1779955	67
1779956	67
1779957	70
1779958	88
1779959	30
1779960	94
1779961	55
1779962	94
1779963	82
1779964	54
1779965	48
1779966	79
1779968	106
1779969	112
1779970	99
1779971	76
1779972	88
1779973	129
1779974	72
1779975	81
1779976	106
1779977	96
1779978	63
1779979	101
1779980	92
1779981	103
1779982	108
1779983	170
1779984	68
1779985	121
1779986	141
1779987	116
1779988	111
1779989	142
1779990	72
1779991	134
1779992	50
1779993	103
1779994	150
1779995	130
1779996	140
1779997	72
1779998	98
1779999	79
1780000	119
1780001	98
1780002	57
1780003	106
1780004	125
1780005	145
1780006	37
1780007	63
1780008	71
1780009	120
1780010	122
1780011	85
1780012	92
1780013	115
1780014	135
1780015	114
1780016	93
1780017	159
1780018	51
1780019	76
1780020	124
1780021	53
1780022	135
1780023	32
1780024	136
1780025	85
1780026	69
1780027	137
1780028	72
1780029	110
1780030	92
1780031	83
1780032	77
1780033	113
1780034	107
1780035	99
1780036	143
1780037	95
1780038	118
1780039	64
1780040	60
1780041	68
1780042	57
1780043	60
1780044	51
1780045	49
1780046	67
1780047	58
1780048	82
1780049	61
1780050	51
1780051	35
1780052	40
1780054	14
1780055	35
1780056	52
1780057	34
1780058	132
1780059	101
1780060	75
1780061	26
1780062	29
1780063	53
1780064	137
1780065	14
1780066	36
1780067	37
1780068	42
1780069	7
1780070	99
1780072	6
1780073	128
1780074	28
1780075	75
1780076	9
1780077	15
1780078	21
1780079	21
1780080	807
1780081	45
1780082	7
1780083	21
1780085	39
1780086	48
1780087	41
1780088	52
1780089	51
1780090	48
1780091	3
1780092	14
1780093	31
1780094	29
1780095	70
1780096	59
1780097	15
1780099	32
1780101	155
1780102	47
1780104	56
1780105	22
1780107	37
1780109	34
1780111	30
1780113	55
1780115	42
1780116	131
1780118	140
1780120	43
1780121	16
1780122	7
1780123	32
1780124	33
1780125	11
1780126	47
1780127	2
1780128	50
1780129	9
1780130	30
1780131	43
1780132	45
1780133	29
1780134	28
1780135	38
1780136	49
1780137	14
1780138	21
1780139	10
1780141	16
1780142	20
1780143	9
1780144	8
1780145	28
1780146	41
1780147	118
1780148	23
1780149	15
1780150	69
1780151	28
1780152	29
1780153	76
1780154	18
1780155	1
1780156	24
1780157	17
1780158	21
1780159	33
1780160	13
1780161	56
1780162	14
1780163	12
1780164	14
1780165	41
1780166	11
1780167	20
1780168	88
1780170	31
1780171	40
1780172	59
1780173	19
1780174	14
1780176	138
1780178	107
1780179	172
1780181	42
1780182	50
1780183	8
1780184	33
1780185	22
1780187	28
1780188	46
1780189	62
1780191	51
1780192	10
1780193	40
1780194	63
1780195	40
1780196	114
1780197	17
1780199	43
1780201	206
1780202	412
1780204	531
1780206	299
1780207	299
1780208	241
1780209	267
1780210	248
1780211	158
1780213	188
1780214	229
1780215	323
1780216	494
1780217	222
1780218	199
1780219	211
1780220	328
1780221	157
1780222	198
1780223	441
1780224	287
1780225	217
1780226	103
1780227	156
1780228	116
1780229	209
1780230	164
1780231	151
1780232	350
1780233	1232
1780234	210
1780235	249
1780236	222
1780237	354
1780238	405
1780241	379
1780257	208
1780274	254
1780290	2003
1780305	378
1780322	416
1780339	273
1780355	181
1780371	119
1780387	264
1780404	158
1780410	230
1780425	244
1780446	188
1780462	96
1780475	106
1780481	164
1780488	165
1780498	281
1780511	97
1780550	160
1780563	121
1780577	62
1780617	92
1780654	219
1780667	120
1780674	223
1780681	243
1780705	71
1780732	121
1780758	86
1780772	172
1780786	176
1780809	145
1780822	96
1780846	193
1780875	189
1780882	125
1780891	161
1780912	58
1780932	363
1780938	162
1780945	250
1780952	445
1780959	57
1780966	109
1780973	115
1780987	82
1781001	102
1781015	135
1781022	164
1781029	191
1781036	130
1781045	207
1781060	158
1781075	145
1781090	149
1781104	673
1781111	131
1781118	298
1781125	188
1781144	259
1781163	139
1781179	289
1781228	100
1781255	344
1781262	111
1781269	94
1781276	113
1781283	137
1781291	197
1781304	170
1781311	223
1781318	118
1781334	242
1781347	264
1781437	157
1781454	172
1781472	190
1781485	400
1781500	191
1781506	104
1781514	73
1781520	165
1781527	139
1781534	189
1781542	125
1781549	87
1781556	167
1781563	418
1781577	105
1781584	166
1781591	137
1781598	95
1781625	186
1781653	79
1781674	176
1781695	345
1781708	172
1781715	100
1781722	141
1781729	126
1781761	197
1781793	117
1781809	181
1781825	433
1781840	91
1781847	109
1781859	210
1781877	142
1781896	122
1781942	106
1781953	59
1781960	81
1781967	174
1781974	184
1782061	691
1782104	55
1782119	122
1782130	99
1782142	123
1782159	79
1782175	37
1782191	119
1782223	97
1782254	98
1782270	227
1782287	52
1782304	162
1782321	150
1782337	184
1782350	96
1782368	143
1782379	186
1782386	164
1782392	181
1782427	139
1782443	152
1782475	130
1782491	145
1782524	170
1782544	113
1782561	255
1782577	151
1782592	199
1782609	249
1782626	225
1782642	58
1782659	198
1782675	187
1782691	150
1782722	141
1782733	135
1782751	373
1782765	122
1782783	87
1782798	69
1782814	90
1782830	189
1782843	153
1782861	711
1782877	128
1782888	290
1782904	114
1782920	190
1782952	196
1782969	82
1782987	163
1783002	104
1783015	200
1783033	154
1783058	156
1783065	58
1783167	39
1783174	249
1783181	531
1783303	72
1783304	186
1783305	792
1783306	418
1783307	837
1783308	14
1783309	52
1783310	576
1783312	93
1783313	73
1783314	74
1783316	119
1783317	73
1783318	87
1783319	470
1783320	51
1783321	86
1783322	125
1783323	110
1783324	72
1783325	105
1783326	113
1783328	468
1783331	86
1783332	74
1783336	119
1783337	54
1783338	109
1783339	79
1783340	387
1783341	100
1783342	108
1783343	103
1783344	592
1783345	709
1783346	376
1783347	546
1783348	50
1783349	166
1783350	59
1783351	73
1783353	84
1783354	54
1783355	405
1783356	91
1783357	786
1783358	43
1783360	558
1783361	64
1783362	41
1783363	80
1783364	166
1783366	375
1783367	29
1783369	390
1783370	58
1783371	586
1783373	91
1783374	109
1783375	83
1783379	93
1783380	48
1783381	71
1783382	38
1783383	240
1783384	875
1783385	56
1783387	696
1783389	664
1783390	37
1783391	78
1783392	509
1783393	106
1783394	70
1783395	568
1783396	123
1783397	84
1783398	1267
1783400	76
1783403	92
1783405	94
1783407	374
1783410	115
1783412	87
1783414	89
1783416	79
1783418	54
1783419	80
1783420	48
1783421	655
1783422	216
1783423	76
1783424	111
1783425	906
1783426	74
1783427	105
1783428	156
1783429	98
1783430	92
1783431	181
1783432	74
1783433	63
1783434	742
1783435	85
1783436	86
1783437	89
1783438	80
1783439	81
1783442	273
1783443	442
1783444	104
1783445	84
1783446	31
1783447	118
1783448	47
1783449	133
1783450	92
1783451	459
1783452	109
1783453	90
1783454	949
1783455	74
1783456	99
1783457	66
1783460	123
1783461	650
1783463	47
1783464	432
1783465	88
1783466	123
1783467	945
1783468	75
1783469	335
1783470	610
1783471	52
1783475	542
1783476	699
1783477	57
1783479	121
1783482	65
1783484	773
1783485	63
1783486	107
1783487	77
1783488	448
1783489	51
1783490	54
1783491	106
1783492	892
1783493	63
1783496	132
1783498	121
1783501	753
1783502	121
1783504	78
1783505	101
1783506	96
1783507	92
1783508	100
1783510	85
1783511	110
1783512	371
1783513	265
1783514	111
1783515	68
1783516	97
1783517	109
1783520	1141
1783521	787
1783522	992
1783523	363
1783524	409
1783525	81
1783526	660
1783527	421
1783528	926
1783529	135
1783530	115
1783531	650
1783532	50
1783534	360
1783535	92
1783536	134
1783537	687
1783538	130
1783540	1751
1783541	83
1783542	351
1783543	105
1783544	92
1783547	70
1783548	153
1783549	86
1783550	133
1789048	21
1789049	50
1789050	57
1789051	17
1789052	27
1789053	20
1789054	51
1789055	21
1789230	18
1789231	25
1789232	30
1789233	96
1789234	76
1789235	64
1789236	33
1789237	47
1789238	75
1789239	92
1797151	117
1797152	70
1797153	71
1797154	67
1797155	76
1797156	17
1797157	62
1797158	59
1797159	65
1797160	85
1797161	96
1797162	59
1797163	93
1797164	74
1797165	151
1797166	102
1797167	140
1797168	41
1797169	95
1797170	109
1797171	66
1797172	75
1797173	104
1797174	185
1797175	62
1797176	141
1797177	58
1797178	45
1797179	51
1797180	79
1797181	75
1797182	53
1797183	50
1797184	120
1797185	95
1797186	60
1797187	75
1797188	61
1797189	35
1797190	22
1797191	69
1797192	105
1797193	51
1797194	43
1797195	81
1797196	55
1797197	69
1797198	45
1797199	58
1797200	55
1797201	84
1797202	51
1797203	80
1797204	63
1797205	80
1797206	145
1797207	93
1797208	57
1797209	89
1797210	114
1797211	48
1797212	61
1797213	116
1797214	145
1797215	41
1797216	61
1797217	111
1797218	44
1797219	79
1797220	86
1797221	94
1797222	84
1797223	57
1797224	83
1797225	41
1797226	20
1797227	69
1797228	55
1797229	52
1797230	66
1797231	37
1797232	75
1797233	73
1801059	74
1801060	113
1801061	325
1801062	164
1801063	97
1801064	92
1801065	155
1801066	45
1801067	118
1801068	175
1801069	72
1801070	76
1801071	67
1801073	58
1801074	123
1801075	62
1815622	37
1815623	28
1815624	129
1815625	40
1815626	18
1815627	36
1815628	19
1815629	24
1815630	72
1815631	37
1815632	46
1815633	2
1815634	38
1815635	41
1815636	16
1815637	54
1815638	5
1815639	34
1815640	34
1815641	43
1815642	26
1815643	7
1815644	15
1815645	44
1815646	18
1815647	101
1815648	12
1815649	6
1815650	41
1815651	27
1815652	19
1815653	59
1815654	60
1815655	26
1815656	72
1815657	22
1815658	18
1815659	26
1815660	16
1815704	45
1815705	47
1815706	35
1815707	29
1815708	38
1815709	39
1815710	69
1815711	49
1815712	62
1815713	27
1815714	30
1815715	40
1815716	28
1815717	46
1815718	36
1815719	57
1815720	22
1815721	17
1815722	23
1815723	30
1815724	67
1815725	30
1815726	12
1815727	30
1815728	32
1815729	21
1815730	13
1815731	22
1815732	67
1815733	49
1815734	52
1815735	62
1815736	35
1815737	22
1815738	24
1815739	54
1815740	41
1815741	29
1815742	26
1815743	24
1815744	42
1815745	21
1815746	32
1815747	40
1815748	13
1815749	23
1815750	49
1815751	14
1815752	64
1815753	30
1815754	34
1815755	31
1815756	22
1815757	23
1815758	24
1815759	19
1815760	78
1815761	17
1815762	35
1815763	52
1818288	3
1818289	3
1818291	2
1818293	2
1818294	4
1818295	2
1818296	3
1818300	3
1818303	2
1818305	6
1818306	2
1818307	6
1818308	6
1818309	3
1818310	5
1818311	11
1818312	9
1818315	6
1818316	2
1818318	2
1818319	2
1818321	2
1818322	8
1818323	5
1818324	10
1818327	6
1818328	5
1818329	3
1818330	6
1818332	2
1818334	4
1818337	2
1818338	5
1818339	6
1818340	7
1818341	3
1818342	6
1818343	3
1818344	10
1818345	4
1818346	17
1818347	7
1819095	190
1819096	53
1819097	43
1819098	64
1819099	59
1819100	422
1819101	46
1819102	57
1819103	78
1819104	44
1819807	170
1819808	158
1820257	77
1820258	83
1820259	43
1820260	59
1820261	104
1820262	51
1820263	74
1820264	51
1820265	49
1820266	61
1820267	864
1820268	80
1820269	58
1820270	83
1820271	70
1823811	25
1823812	32
1823813	48
1823814	92
1823815	79
1823816	137
1823817	90
1823818	123
1823819	35
1823820	17
1823821	54
1823822	60
1823823	13
1823824	15
1823825	4
1823826	9
1823827	48
1823828	50
1823829	35
1823830	147
1823831	96
1823832	128
1823833	32
1823834	132
1834938	30
1834939	40
1834940	61
1838360	23
1838361	12
1838362	10
1838363	5
1838364	27
1838365	3
1838366	6
1838367	4
1838368	1
1838369	4
1838370	14
1838371	9
1838372	7
1838373	11
1838374	14
1838375	2
1838376	23
1838377	7
1838378	12
1838379	6
1838380	8
1838381	4
1838382	25
1838383	13
1838384	2
1838385	8
1838386	6
1838387	15
1838388	11
1838389	4
1838390	7
1838391	5
1838392	10
1838393	28
1838394	6
1838395	7
1838396	13
1838397	12
1838398	19
1838399	13
1838400	3
1838401	6
1838402	4
1838403	15
1838404	14
1838405	5
1838406	2
1838407	1
1838408	2
1838409	6
1838410	5
1838411	7
1838412	2
1838413	14
1838414	5
1838415	5
1838416	20
1838417	6
1838418	6
1838419	14
1838420	6
1838421	1
1838422	9
1838423	20
1838424	14
1838425	4
1838426	6
1838427	6
1838428	13
1838429	6
1838430	8
1838431	7
1838432	14
1838433	4
1838434	13
1838435	20
1838436	6
1838437	7
1838438	9
1838439	7
1838440	3
1838441	1
1838442	7
1838443	4
1838444	2
1838445	1
1838446	7
1838447	8
1838448	4
1838449	6
1838450	5
1838451	3
1838452	3
1838453	1
1838454	8
1838455	5
1838456	11
1838457	12
1838458	2
1838459	6
1838460	7
1838463	1
1838466	1
1838469	1
1838473	1
1838474	1
1838475	1
1838476	2
1838477	1
1838478	12
1838479	5
1838480	6
1838481	2
1838482	2
1838483	2
1838484	2
1838485	2
1838486	2
1838487	2
1838488	2
1838489	1
1838490	1
1838491	1
1838492	2
1838493	2
1838494	7
1842312	2
1842325	10
1842354	6
1842373	7
1842411	37
1842428	1
1842435	58
1842438	35
1842441	24
1842451	86
1842456	8
1842460	25
1842465	3
1842468	8
1842473	16
1842475	4
1842477	21
1842482	14
1842488	24
1842490	35
1842495	48
1842497	10
1842501	16
1842574	46
1842576	9
1846736	4
1846737	5
1846738	5
1846739	3
1846740	21
1846741	4
1846742	27
1846743	1
1846744	2
1859998	107
1859999	85
1860000	42
1860001	39
1860002	68
1860003	66
1860004	109
1860005	71
1860006	53
1860007	102
1860008	147
1860009	81
1860010	68
1860011	131
1860012	72
1860013	166
1860014	103
1860015	69
1860016	96
1860017	82
1860018	127
